date,state,cases_total,cases_total_per100k,cases_avg_week,cases_avg_week_per100k,cases_week_growth,deaths_total,deaths_total_per100k,deaths_avg_week,deaths_avg_week_per100k,deaths_week_growth
2020-05-05,Maryland,27217,450.189,1002.4285714285714,16.581,0.181,1390,22.992,53.42857142857143,0.884,0.027
2020-05-05,Massachusetts,70271,1019.528,1709.857142857143,24.807,-0.3,4212,61.11,151.28571428571428,2.195,-0.111
2020-05-05,Michigan,44391,444.494,703.1428571428571,7.041,-0.246,4179,41.845,87.57142857142857,0.877,-0.291
2020-05-05,Minnesota,7851,139.211,524.2857142857143,9.296,1.268,455,8.068,22,0.39,0.088
2020-05-05,Mississippi,8207,275.759,266.42857142857144,8.952,0.146,342,11.491,14.714285714285714,0.494,0.746
2020-05-05,Missouri,8919,145.321,230.42857142857142,3.754,0.181,408,6.648,12,0.196,-0.173
2020-05-05,Montana,456,42.666,0.7142857142857143,0.067,-0.429,16,1.497,0.14285714285714285,0.013,-0.2
2020-05-05,Nebraska,6442,333.022,404.14285714285717,20.892,0.497,81,4.187,3.5714285714285716,0.185,0.28
2020-05-05,Nevada,5665,183.919,121.85714285714286,3.956,-0.025,276,8.961,7.285714285714286,0.237,-0.159
2020-05-05,New Hampshire,2636,193.865,89.42857142857143,6.577,0.203,92,6.766,4.571428571428571,0.336,0.56
2020-05-05,New Jersey,130593,1470.279,2391,26.919,-0.22,8244,92.815,257.42857142857144,2.898,0.067
2020-05-05,New Mexico,4137,197.298,166,7.917,0.285,162,7.726,7.428571428571429,0.354,0.135
2020-05-05,New York,326659,1679.173,3769,19.374,-0.405,25028,128.655,321.57142857142856,1.653,-0.397
2020-05-05,North Carolina,12283,117.114,387.85714285714283,3.698,0.037,477,4.548,17.714285714285715,0.169,-0.084
2020-05-05,North Dakota,1266,166.128,39.285714285714285,5.155,-0.203,25,3.281,0.8571428571428571,0.112,0
2020-05-05,Ohio,20969,179.389,600,5.133,0.379,1135,9.71,48,0.411,0.378
2020-05-05,Oklahoma,4127,104.297,102.42857142857143,2.589,0.187,247,6.242,5.714285714285714,0.144,-0.06
2020-05-05,Oregon,2839,67.311,64.85714285714286,1.538,0.182,113,2.679,2,0.047,-0.25
2020-05-05,Pennsylvania,53967,421.552,1234.857142857143,9.646,-0.13,3206,25.043,159.14285714285714,1.243,1.34
2020-05-05,Rhode Island,9933,937.641,286.7142857142857,27.065,-0.172,355,33.511,16.571428571428573,1.564,0.64
2020-05-05,South Carolina,6841,132.868,158,3.069,-0.019,296,5.749,14.857142857142858,0.289,0.734
2020-05-05,South Dakota,2720,307.463,58,6.556,-0.27,24,2.713,1.8571428571428572,0.21,1
2020-05-05,Tennessee,13555,198.487,511.57142857142856,7.491,0.347,225,3.295,5,0.073,0.105
2020-05-05,Texas,34286,118.244,1059.7142857142858,3.655,0.253,955,3.294,31,0.107,0.161
2020-05-05,Utah,5449,169.965,158,4.928,0.061,56,1.747,1.5714285714285714,0.049,-0.1
2020-05-05,Vermont,907,145.355,6.428571428571429,1.03,0.02,52,8.333,0.8571428571428571,0.137,-0.071
2020-05-05,Virginia,20256,237.314,845.4285714285714,9.905,0.256,713,8.353,31.571428571428573,0.37,0.31
2020-05-05,Washington,16234,213.187,295.57142857142856,3.881,0.178,863,11.333,10.142857142857142,0.133,-0.328
2020-05-05,West Virginia,1243,69.358,21,1.172,-0.115,50,2.79,1.7142857142857142,0.096,0
2020-05-05,Wisconsin,8696,149.353,329.57142857142856,5.66,0.357,353,6.063,7.571428571428571,0.13,-0.062
2020-05-05,Wyoming,604,104.361,9.714285714285714,1.678,-0.257,7,1.209,0,0,-0.125
2020-05-06,Alabama,8691,177.252,252.28571428571428,5.145,0.341,343,6.995,11.571428571428571,0.236,0.294
2020-05-06,Alaska,370,50.578,2.4285714285714284,0.332,-0.111,8,1.094,0.14285714285714285,0.02,0.143
2020-05-06,Arizona,9707,133.361,357.85714285714283,4.916,0.435,426,5.853,16.857142857142858,0.232,0.582
2020-05-06,Arkansas,3611,119.657,57.714285714285715,1.912,-0.5,87,2.883,4,0.133,0.591
2020-05-06,California,60787,153.844,1697.5714285714287,4.296,0.049,2478,6.271,73.85714285714286,0.187,-0.035
2020-05-06,Colorado,17720,307.706,434.2857142857143,7.541,-0.2,919,15.958,22.142857142857142,0.385,-0.339
2020-05-06,Connecticut,30995,869.355,604,16.941,-0.016,2718,76.235,78.57142857142857,2.204,-0.117
2020-05-06,Delaware,5778,593.368,160.42857142857142,16.475,-0.227,193,19.82,7,0.719,-0.097
2020-05-06,District of Columbia,5461,773.788,193.57142857142858,27.428,0.502,277,39.249,10.285714285714286,1.457,-0.071
2020-05-06,Florida,37994,176.899,687,3.199,-0.015,1538,7.161,46,0.214,0.108
2020-05-06,Georgia,29724,279.955,774.8571428571429,7.298,0.291,1309,12.329,31.857142857142858,0.3,-0.102
2020-05-06,Hawaii,616,43.507,1.5714285714285714,0.111,-0.308,17,1.201,0.14285714285714285,0.01,-0.273
2020-05-06,Idaho,2158,120.757,24.857142857142858,1.391,-0.042,67,3.749,1,0.056,0.077
2020-05-06,Illinois,68164,537.918,2544.1428571428573,20.077,0.168,2977,23.493,108,0.852,0.172
2020-05-06,Indiana,22286,331.035,696.7142857142857,10.349,0.009,1377,20.454,44.57142857142857,0.662,0.036
2020-05-06,Iowa,10404,329.755,508.7142857142857,16.124,0.156,219,6.941,10.142857142857142,0.321,0.2
2020-05-06,Kansas,5893,202.278,297.42857142857144,10.209,0.368,163,5.595,4.428571428571429,0.152,0.357
2020-05-06,Kentucky,5946,133.089,201.14285714285714,4.502,0.207,286,6.402,7.285714285714286,0.163,0.018
2020-05-06,Louisiana,30472,655.482,395.57142857142856,8.509,0.16,2167,46.614,46,0.99,0.028
2020-05-06,Maine,1254,93.289,28.285714285714285,2.104,0.314,62,4.612,1.4285714285714286,0.106,-0.15
2020-05-06,Maryland,28263,467.491,1045.857142857143,17.299,0.2,1443,23.868,52.142857142857146,0.862,-0.039
2020-05-06,Massachusetts,72025,1044.976,1680,24.374,-0.321,4420,64.128,145,2.104,-0.169
2020-05-06,Michigan,45079,451.383,662.2857142857143,6.632,-0.283,4250,42.556,82.85714285714286,0.83,-0.321
2020-05-06,Minnesota,8579,152.12,562.1428571428571,9.968,1.042,485,8.6,23.714285714285715,0.42,0.177
2020-05-06,Mississippi,8424,283.05,265,8.904,0.107,374,12.567,17.714285714285715,0.595,1.047
2020-05-06,Missouri,9164,149.313,248.28571428571428,4.045,0.346,429,6.99,14,0.228,0.029
2020-05-06,Montana,456,42.666,0.7142857142857143,0.067,-0.368,16,1.497,0,0,-0.222
2020-05-06,Nebraska,6771,350.03,413.57142857142856,21.38,0.411,85,4.394,2.5714285714285716,0.133,-0.219
2020-05-06,Nevada,5744,186.484,115.71428571428571,3.757,-0.05,286,9.285,7,0.227,-0.018
2020-05-06,New Hampshire,2741,201.587,98.14285714285714,7.218,0.467,111,8.163,6.428571428571429,0.473,1.08
2020-05-06,New Jersey,131890,1484.882,2232.285714285714,25.132,-0.234,8549,96.249,254.14285714285714,2.861,0.042
2020-05-06,New Mexico,4290,204.595,153.85714285714286,7.338,0.073,169,8.06,8.142857142857142,0.388,0.333
2020-05-06,New York,329405,1693.289,3487.285714285714,17.926,-0.438,25956,133.425,381.2857142857143,1.96,-0.266
2020-05-06,North Carolina,12783,121.881,405.14285714285717,3.863,0.04,497,4.739,18.714285714285715,0.178,0.053
2020-05-06,North Dakota,1323,173.608,41.42857142857143,5.436,-0.177,31,4.068,1.7142857142857142,0.225,0.583
2020-05-06,Ohio,21576,184.582,610.4285714285714,5.222,0.34,1225,10.48,41.142857142857146,0.352,-0.117
2020-05-06,Oklahoma,4201,106.167,104,2.628,0.254,253,6.394,5.571428571428571,0.141,-0.115
2020-05-06,Oregon,2916,69.137,67.14285714285714,1.592,0.211,115,2.727,2,0.047,-0.3
2020-05-06,Pennsylvania,54989,429.535,1256.857142857143,9.818,-0.067,3360,26.246,138.28571428571428,1.08,0.436
2020-05-06,Rhode Island,10205,963.317,279.7142857142857,26.404,-0.186,370,34.927,17,1.605,0.636
2020-05-06,South Carolina,6936,134.713,150.71428571428572,2.927,-0.058,305,5.924,10.428571428571429,0.203,-0.192
2020-05-06,South Dakota,2779,314.132,57.714285714285715,6.524,-0.216,29,3.278,2.2857142857142856,0.258,1.091
2020-05-06,Tennessee,13737,201.152,497.42857142857144,7.284,0.352,237,3.47,5.857142857142857,0.086,0.412
2020-05-06,Texas,35441,122.228,1086,3.745,0.252,985,3.397,29.857142857142858,0.103,0.019
2020-05-06,Utah,5605,174.831,158,4.928,0.055,59,1.84,2,0.062,0.167
2020-05-06,Vermont,908,145.515,6.571428571428571,1.053,0.152,52,8.333,0.8571428571428571,0.137,-0.071
2020-05-06,Virginia,20256,237.314,756.4285714285714,8.862,0.127,713,8.353,27.285714285714285,0.32,0.1
2020-05-06,Washington,16873,221.579,340.42857142857144,4.471,0.264,881,11.569,10.857142857142858,0.143,-0.284
2020-05-06,West Virginia,1277,71.255,23.857142857142858,1.331,-0.022,51,2.846,1.5714285714285714,0.088,0
2020-05-06,Wisconsin,9052,155.468,347.2857142857143,5.965,0.423,362,6.217,7.714285714285714,0.132,-0.103
2020-05-06,Wyoming,631,109.026,12.428571428571429,2.147,-0.096,7,1.209,0,0,-0.125
2020-05-07,Alabama,9046,184.492,282.57142857142856,5.763,0.597,369,7.526,13.857142857142858,0.283,0.268
2020-05-07,Alaska,373,50.988,2.857142857142857,0.391,0.08,8,1.094,0.14285714285714285,0.02,0.143
2020-05-07,Arizona,9945,136.631,328.14285714285717,4.508,0.222,450,6.182,18.571428571428573,0.255,0.957
2020-05-07,Arkansas,3694,122.407,59,1.955,-0.39,88,2.916,3.857142857142857,0.128,0.478
2020-05-07,California,62481,158.131,1715.857142857143,4.343,0.098,2561,6.482,72,0.182,-0.01
2020-05-07,Colorado,18264,317.153,436.7142857142857,7.584,-0.225,942,16.358,23.857142857142858,0.414,-0.227
2020-05-07,Connecticut,31784,891.485,583.4285714285714,16.364,-0.112,2797,78.451,77.14285714285714,2.164,-0.125
2020-05-07,Delaware,5939,609.901,172.14285714285714,17.678,-0.154,202,20.744,7.142857142857143,0.734,-0.149
2020-05-07,District of Columbia,5654,801.135,190.14285714285714,26.942,0.381,285,40.383,8.714285714285714,1.235,-0.261
2020-05-07,Florida,38820,180.745,733.8571428571429,3.417,0.27,1599,7.445,47.42857142857143,0.221,0.177
2020-05-07,Georgia,30524,287.49,727.5714285714286,6.853,0.125,1332,12.545,30.142857142857142,0.284,-0.152
2020-05-07,Hawaii,619,43.719,1.4285714285714286,0.101,-0.346,17,1.201,0.14285714285714285,0.01,-0.273
2020-05-07,Idaho,2178,121.876,23.142857142857142,1.295,-0.096,67,3.749,0.5714285714285714,0.032,-0.313
2020-05-07,Illinois,70802,558.736,2554.8571428571427,20.162,0.119,3139,24.771,111.14285714285714,0.877,0.168
2020-05-07,Indiana,22942,340.779,691.8571428571429,10.277,-0.012,1414,21.003,42.857142857142854,0.637,-0.01
2020-05-07,Iowa,11059,350.515,559.1428571428571,17.722,0.22,231,7.322,9.857142857142858,0.312,0.041
2020-05-07,Kansas,6240,214.189,276.42857142857144,9.488,0.152,164,5.629,4.428571428571429,0.152,0.357
2020-05-07,Kentucky,6173,138.17,209.28571428571428,4.684,0.261,302,6.76,8.857142857142858,0.198,0.302
2020-05-07,Louisiana,30725,660.924,383,8.239,0.193,2208,47.496,43.285714285714285,0.931,-0.01
2020-05-07,Maine,1330,98.943,33.57142857142857,2.497,0.467,62,4.612,1.2857142857142858,0.096,0
2020-05-07,Maryland,29476,487.555,1093,18.079,0.271,1503,24.861,52,0.86,-0.068
2020-05-07,Massachusetts,73721,1069.582,1645.142857142857,23.869,-0.288,4552,66.043,141.42857142857142,2.052,-0.175
2020-05-07,Michigan,45643,457.031,613.5714285714286,6.144,-0.295,4343,43.487,79.28571428571429,0.794,-0.313
2020-05-07,Minnesota,9364,166.039,604,10.71,0.924,508,9.008,23.571428571428573,0.418,0.147
2020-05-07,Mississippi,8686,291.854,267.2857142857143,8.981,0.125,396,13.306,19.285714285714285,0.648,1.119
2020-05-07,Missouri,9409,153.305,263.7142857142857,4.297,0.484,449,7.316,15.428571428571429,0.251,0.15
2020-05-07,Montana,456,42.666,0.5714285714285714,0.053,-0.353,16,1.497,0,0,-0.222
2020-05-07,Nebraska,7190,371.69,408.2857142857143,21.106,0.333,91,4.704,3,0.155,-0.097
2020-05-07,Nevada,5858,190.185,115,3.734,-0.047,293,9.513,7.142857142857143,0.232,0.036
2020-05-07,New Hampshire,2843,209.089,99.57142857142857,7.323,0.458,114,8.384,6,0.441,0.75
2020-05-07,New Jersey,133635,1504.528,2140.4285714285716,24.098,-0.197,8801,99.086,224.71428571428572,2.53,-0.154
2020-05-07,New Mexico,4492,214.228,154.42857142857142,7.365,0.047,172,8.203,7,0.334,0.077
2020-05-07,New York,332931,1711.414,3319.285714285714,17.063,-0.444,26206,134.711,370,1.902,-0.239
2020-05-07,North Carolina,13431,128.06,417.7142857142857,3.983,0.009,521,4.968,19.428571428571427,0.185,0.029
2020-05-07,North Dakota,1371,179.907,43.42857142857143,5.699,-0.148,31,4.068,1.7142857142857142,0.225,0.727
2020-05-07,Ohio,22131,189.33,586.2857142857143,5.016,0.231,1271,10.873,42.285714285714285,0.362,-0.071
2020-05-07,Oklahoma,4330,109.427,101.71428571428571,2.571,0.183,260,6.571,5.428571428571429,0.137,-0.1
2020-05-07,Oregon,2989,70.867,68.42857142857143,1.622,0.246,121,2.869,2.5714285714285716,0.061,-0.074
2020-05-07,Pennsylvania,56149,438.596,1132.142857142857,8.843,-0.199,3599,28.113,145.57142857142858,1.137,0.188
2020-05-07,Rhode Island,10530,993.995,272.7142857142857,25.743,-0.192,388,36.626,17.428571428571427,1.645,0.536
2020-05-07,South Carolina,7142,138.714,149.57142857142858,2.905,-0.111,316,6.137,10.285714285714286,0.2,-0.218
2020-05-07,South Dakota,2905,328.375,65,7.347,-0.078,31,3.504,2,0.226,0.4
2020-05-07,Tennessee,14108,206.584,514.5714285714286,7.535,0.54,238,3.485,5.428571428571429,0.079,0.286
2020-05-07,Texas,36682,126.508,1087.142857142857,3.749,0.195,1016,3.504,26.857142857142858,0.093,-0.167
2020-05-07,Utah,5724,178.543,150.28571428571428,4.688,0.001,61,1.903,2.142857142857143,0.067,0.222
2020-05-07,Vermont,916,146.797,7.142857142857143,1.145,0.188,53,8.494,0.7142857142857143,0.114,-0.077
2020-05-07,Virginia,21570,252.709,817.7142857142857,9.58,0.181,769,9.009,31,0.363,0.217
2020-05-07,Washington,17187,225.702,339,4.452,0.293,903,11.858,11.571428571428571,0.152,-0.214
2020-05-07,West Virginia,1298,72.427,24.571428571428573,1.371,0.178,51,2.846,1,0.056,-0.3
2020-05-07,Wisconsin,9369,160.912,342.2857142857143,5.879,0.295,374,6.423,8.285714285714286,0.142,-0.015
2020-05-07,Wyoming,635,109.718,10.857142857142858,1.876,-0.265,7,1.209,0,0,0
2020-05-08,Alabama,9385,191.406,298.7142857142857,6.092,0.645,383,7.811,13.428571428571429,0.274,0.161
2020-05-08,Alaska,376,51.398,2,0.273,-0.344,8,1.094,0.14285714285714285,0.02,0.143
2020-05-08,Arizona,10526,144.613,366.2857142857143,5.032,0.336,517,7.103,26.714285714285715,0.367,1.812
2020-05-08,Arkansas,3747,124.163,62.42857142857143,2.069,-0.124,88,2.916,3.4285714285714284,0.114,0.292
2020-05-08,California,64616,163.534,1756.857142857143,4.446,0.123,2650,6.707,71.85714285714286,0.182,-0.047
2020-05-08,Colorado,18719,325.054,436.85714285714283,7.586,-0.102,958,16.636,20,0.347,-0.039
2020-05-08,Connecticut,32411,909.071,521,14.613,-0.247,2874,80.611,76.42857142857143,2.144,-0.069
2020-05-08,Delaware,6083,624.689,166.42857142857142,17.091,-0.21,213,21.874,7.714285714285714,0.792,-0.076
2020-05-08,District of Columbia,5899,835.85,177.28571428571428,25.12,0.098,304,43.075,10.428571428571429,1.478,-0.059
2020-05-08,Florida,39191,182.473,638.7142857142857,2.974,0.066,1668,7.766,50.714285714285715,0.236,0.316
2020-05-08,Georgia,31089,292.811,664.7142857142857,6.261,-0.043,1378,12.979,32.142857142857146,0.303,-0.144
2020-05-08,Hawaii,619,43.719,1.2857142857142858,0.091,-0.273,17,1.201,0.14285714285714285,0.01,-0.2
2020-05-08,Idaho,2205,123.387,24.285714285714285,1.359,0.029,67,3.749,0.5714285714285714,0.032,-0.313
2020-05-08,Illinois,73688,581.511,2519,19.879,0.075,3262,25.742,114,0.9,0.207
2020-05-08,Indiana,23620,350.85,668.4285714285714,9.929,-0.081,1447,21.494,38.857142857142854,0.577,-0.157
2020-05-08,Iowa,11457,363.13,510.57142857142856,16.183,0.044,243,7.702,10.428571428571429,0.331,0.143
2020-05-08,Kansas,6751,231.729,320.14285714285717,10.989,0.342,167,5.732,4.428571428571429,0.152,0.462
2020-05-08,Kentucky,6298,140.968,202.71428571428572,4.537,0.288,304,6.804,8,0.179,0.212
2020-05-08,Louisiana,30928,665.291,310.57142857142856,6.681,-0.149,2227,47.905,36.714285714285715,0.79,-0.167
2020-05-08,Maine,1374,102.216,35.857142857142854,2.668,0.564,63,4.687,1.1428571428571428,0.085,0
2020-05-08,Maryland,30592,506.014,1003.7142857142857,16.602,0.022,1560,25.804,52.57142857142857,0.87,-0.065
2020-05-08,Massachusetts,75333,1092.97,1574.5714285714287,22.845,-0.174,4702,68.219,140.85714285714286,2.044,-0.149
2020-05-08,Michigan,46319,463.8,567.2857142857143,5.68,-0.305,4393,43.988,75.28571428571429,0.754,-0.323
2020-05-08,Minnesota,10087,178.859,622.4285714285714,11.037,0.71,534,9.469,23.285714285714285,0.413,0.083
2020-05-08,Mississippi,9090,305.428,268.2857142857143,9.015,0.056,409,13.743,18.285714285714285,0.614,0.709
2020-05-08,Missouri,9573,155.977,247.57142857142858,4.034,0.424,481,7.837,18,0.293,0.4
2020-05-08,Montana,458,42.853,0.8571428571428571,0.08,-0.133,16,1.497,0,0,-0.222
2020-05-08,Nebraska,7830,404.775,427.42857142857144,22.096,0.265,92,4.756,2.857142857142857,0.148,-0.069
2020-05-08,Nevada,5942,192.912,99,3.214,-0.184,301,9.772,6.714285714285714,0.218,-0.069
2020-05-08,New Hampshire,2947,216.737,91,6.693,0.079,121,8.899,5.714285714285714,0.42,0.343
2020-05-08,New Jersey,135454,1525.007,2037.7142857142858,22.942,-0.249,8952,100.786,202,2.274,-0.263
2020-05-08,New Mexico,4673,222.86,165.71428571428572,7.903,0.172,181,8.632,7.142857142857143,0.341,0.056
2020-05-08,New York,335804,1726.183,3175.5714285714284,16.324,-0.405,26358,135.492,359.57142857142856,1.848,-0.183
2020-05-08,North Carolina,13879,132.331,422.42857142857144,4.028,0.03,537,5.12,18.857142857142858,0.18,-0.021
2020-05-08,North Dakota,1425,186.993,45.42857142857143,5.961,-0.112,33,4.33,1.4285714285714286,0.187,0.133
2020-05-08,Ohio,23018,196.918,610.7142857142857,5.225,0.196,1306,11.173,43.42857142857143,0.372,-0.025
2020-05-08,Oklahoma,4424,111.803,96.57142857142857,2.441,0.076,266,6.722,5.142857142857143,0.13,-0.122
2020-05-08,Oregon,3068,72.74,69.85714285714286,1.656,0.213,124,2.94,2.857142857142857,0.068,0.08
2020-05-08,Pennsylvania,57501,449.157,1105.2857142857142,8.634,-0.183,3724,29.089,150.42857142857142,1.175,0.188
2020-05-08,Rhode Island,10779,1017.5,259.57142857142856,24.503,-0.196,399,37.664,17.142857142857142,1.618,0.512
2020-05-08,South Carolina,7367,143.084,158.42857142857142,3.077,-0.066,320,6.215,9.142857142857142,0.178,-0.33
2020-05-08,South Dakota,3144,355.391,88.42857142857143,9.996,0.272,31,3.504,1.4285714285714286,0.161,-0.056
2020-05-08,Tennessee,14276,209.044,356.42857142857144,5.219,-0.211,240,3.514,5,0.073,0.05
2020-05-08,Texas,37943,130.857,1085.857142857143,3.745,0.136,1059,3.652,29.428571428571427,0.101,-0.094
2020-05-08,Utah,5919,184.625,155.71428571428572,4.857,0.041,61,1.903,2.142857142857143,0.067,0.571
2020-05-08,Vermont,919,147.278,5.714285714285714,0.916,-0.203,53,8.494,0.5714285714285714,0.092,-0.154
2020-05-08,Virginia,22342,261.753,777.2857142857143,9.106,0.025,812,9.513,33,0.387,0.36
2020-05-08,Washington,17477,229.511,334.7142857142857,4.396,0.209,915,12.016,12.285714285714286,0.161,-0.114
2020-05-08,West Virginia,1324,73.878,24.571428571428573,1.371,0.201,52,2.902,0.7142857142857143,0.04,-0.455
2020-05-08,Wisconsin,9750,167.456,330.14285714285717,5.67,0.15,384,6.595,8.142857142857142,0.14,-0.111
2020-05-08,Wyoming,644,111.273,11.142857142857142,1.925,-0.15,7,1.209,0,0,0
2020-05-09,Alabama,9668,197.178,293.85714285714283,5.993,0.469,390,7.954,14.571428571428571,0.297,0.329
2020-05-09,Alaska,377,51.535,2,0.273,-0.364,8,1.094,0.14285714285714285,0.02,0.143
2020-05-09,Arizona,10960,150.576,370.85714285714283,5.095,0.245,532,7.309,25.571428571428573,0.351,1.188
2020-05-09,Arkansas,3747,124.163,53.57142857142857,1.775,-0.187,88,2.916,2.2857142857142856,0.076,-0.258
2020-05-09,California,66824,169.122,1867.2857142857142,4.726,0.171,2732,6.914,74.14285714285714,0.188,-0.004
2020-05-09,Colorado,19267,334.57,449.85714285714283,7.812,-0.001,965,16.757,19.285714285714285,0.335,-0.15
2020-05-09,Connecticut,32984,925.143,528.1428571428571,14.813,-0.214,2932,82.237,70.85714285714286,1.987,-0.134
2020-05-09,Delaware,6277,644.612,177,18.177,-0.152,221,22.695,7.571428571428571,0.778,-0.048
2020-05-09,District of Columbia,6102,864.613,186.42857142857142,26.416,0.187,311,44.067,10.142857142857142,1.437,-0.049
2020-05-09,Florida,39993,186.207,648.2857142857143,3.018,-0.019,1714,7.98,50.142857142857146,0.233,0.133
2020-05-09,Georgia,31481,296.503,601.8571428571429,5.669,-0.164,1380,12.998,31.285714285714285,0.295,-0.166
2020-05-09,Hawaii,620,43.789,1.2857142857142858,0.091,-0.238,17,1.201,0.14285714285714285,0.01,-0.111
2020-05-09,Idaho,2230,124.786,24.142857142857142,1.351,-0.028,67,3.749,0.42857142857142855,0.024,-0.333
2020-05-09,Illinois,76008,599.819,2500.4285714285716,19.732,0.046,3362,26.531,112.28571428571429,0.886,0.134
2020-05-09,Indiana,24239,360.045,658.5714285714286,9.782,-0.089,1490,22.132,37.285714285714285,0.554,-0.209
2020-05-09,Iowa,11671,369.913,432.85714285714283,13.719,-0.142,252,7.987,11,0.349,0.2
2020-05-09,Kansas,6923,237.633,294.2857142857143,10.101,0.162,172,5.904,4.571428571428571,0.157,0.393
2020-05-09,Kentucky,6469,144.796,226.85714285714286,5.078,0.623,312,6.984,8.571428571428571,0.192,0.314
2020-05-09,Louisiana,31490,677.38,329.57142857142856,7.089,-0.116,2267,48.765,39.142857142857146,0.842,-0.054
2020-05-09,Maine,1408,104.745,36.57142857142857,2.721,0.556,64,4.761,1.1428571428571428,0.085,0.154
2020-05-09,Maryland,31638,523.316,1010,16.706,0.051,1614,26.697,51.857142857142854,0.858,-0.034
2020-05-09,Massachusetts,76743,1113.427,1497.142857142857,21.721,-0.188,4840,70.221,142,2.06,-0.109
2020-05-09,Michigan,46735,467.965,506.2857142857143,5.07,-0.398,4526,45.32,72.28571428571429,0.724,-0.32
2020-05-09,Minnesota,10789,191.307,651.5714285714286,11.553,0.638,558,9.894,23.285714285714285,0.413,0.076
2020-05-09,Mississippi,9378,315.105,276.7142857142857,9.298,0.124,421,14.146,18.571428571428573,0.624,0.779
2020-05-09,Missouri,9737,158.65,226.14285714285714,3.685,0.191,492,8.016,17,0.277,0.26
2020-05-09,Montana,458,42.853,0.5714285714285714,0.053,-0.313,16,1.497,0,0,-0.222
2020-05-09,Nebraska,8233,425.608,414.42857142857144,21.424,0.191,95,4.911,2.857142857142857,0.148,-0.1
2020-05-09,Nevada,6046,196.289,93.71428571428571,3.043,-0.227,306,9.935,7,0.227,-0.034
2020-05-09,New Hampshire,3011,221.444,83.14285714285714,6.115,-0.084,131,9.634,6.714285714285714,0.494,0.742
2020-05-09,New Jersey,137085,1543.369,1909.7142857142858,21.5,-0.265,9116,102.632,196.28571428571428,2.21,-0.268
2020-05-09,New Mexico,4778,227.868,149.42857142857142,7.126,-0.022,191,9.109,7.428571428571429,0.354,0.113
2020-05-09,New York,338519,1740.139,2912.1428571428573,14.97,-0.347,26584,136.654,364.14285714285717,1.872,-0.059
2020-05-09,North Carolina,14387,137.175,410.42857142857144,3.913,-0.031,554,5.282,18,0.172,0.015
2020-05-09,North Dakota,1464,192.11,44.42857142857143,5.83,-0.109,35,4.593,1.5714285714285714,0.206,0.2
2020-05-09,Ohio,23697,202.727,623.1428571428571,5.331,0.164,1331,11.387,44.285714285714285,0.379,0
2020-05-09,Oklahoma,4490,113.471,91.28571428571429,2.307,-0.029,270,6.823,4.571428571428571,0.116,-0.235
2020-05-09,Oregon,3160,74.922,75,1.778,0.368,127,3.011,2.5714285714285716,0.061,-0.138
2020-05-09,Pennsylvania,58661,458.218,1084.2857142857142,8.47,-0.196,3793,29.628,142.71428571428572,1.115,0.049
2020-05-09,Rhode Island,10989,1037.323,242.85714285714286,22.925,-0.212,418,39.458,17.428571428571427,1.645,0.466
2020-05-09,South Carolina,7531,146.27,148.85714285714286,2.891,-0.156,330,6.409,9,0.175,-0.352
2020-05-09,South Dakota,3393,383.538,115.14285714285714,13.016,0.819,34,3.843,1.8571428571428572,0.21,0.111
2020-05-09,Tennessee,14675,214.887,328.42857142857144,4.809,-0.334,241,3.529,4.428571428571429,0.065,0
2020-05-09,Texas,38849,133.981,1059.4285714285713,3.654,0.069,1086,3.745,30.142857142857142,0.104,-0.009
2020-05-09,Utah,6103,190.364,160.28571428571428,5,0.088,66,2.059,2.4285714285714284,0.076,0.6
2020-05-09,Vermont,921,147.599,5,0.801,-0.16,53,8.494,0.42857142857142855,0.069,-0.167
2020-05-09,Virginia,23196,271.759,780.7142857142857,9.147,0.018,827,9.689,30.142857142857142,0.353,0.166
2020-05-09,Washington,17629,231.507,320.85714285714283,4.214,0.235,925,12.147,13.142857142857142,0.173,0.021
2020-05-09,West Virginia,1348,75.217,23.285714285714285,1.299,0.018,53,2.957,0.42857142857142855,0.024,-0.583
2020-05-09,Wisconsin,10099,173.45,330.57142857142856,5.678,0.143,398,6.836,9.142857142857142,0.157,-0.053
2020-05-09,Wyoming,653,112.828,10.571428571428571,1.827,-0.257,7,1.209,0,0,0
2020-05-10,Alabama,9889,201.685,285.85714285714283,5.83,0.362,393,8.015,14.714285714285714,0.3,0.41
2020-05-10,Alaska,378,51.671,1.7142857142857142,0.234,-0.441,8,1.094,0.14285714285714285,0.02,0.143
2020-05-10,Arizona,11119,152.76,354.14285714285717,4.865,0.172,536,7.364,24.857142857142858,0.342,0.967
2020-05-10,Arkansas,4012,132.944,83,2.75,0.346,91,3.015,2.142857142857143,0.071,-0.333
2020-05-10,California,68051,172.228,1854.142857142857,4.693,0.14,2769,7.008,76.28571428571429,0.193,0.029
2020-05-10,Colorado,19595,340.266,438.2857142857143,7.611,-0.006,969,16.827,18.428571428571427,0.32,-0.195
2020-05-10,Connecticut,33554,941.13,609.5714285714286,17.097,0.062,2967,83.219,75.85714285714286,2.128,0.039
2020-05-10,Delaware,6447,662.07,177,18.177,0.055,224,23.004,6.714285714285714,0.69,-0.156
2020-05-10,District of Columbia,6272,888.701,179.42857142857142,25.424,0.069,323,45.767,10.285714285714286,1.457,-0.012
2020-05-10,Florida,40588,188.977,645.4285714285714,3.005,-0.007,1720,8.008,48.857142857142854,0.227,0.119
