date,state,cases_total,cases_total_per100k,cases_avg_week,cases_avg_week_per100k,cases_week_growth,deaths_total,deaths_total_per100k,deaths_avg_week,deaths_avg_week_per100k,deaths_week_growth
2020-09-29,Washington,91011,1195.171,539.7142857142857,7.088,0.254,2218,29.127,7.857142857142857,0.103,-0.016
2020-09-29,West Virginia,15692,875.598,186.85714285714286,10.426,-0.071,345,19.251,4,0.223,-0.205
2020-09-29,Wisconsin,126744,2176.822,2335.8571428571427,40.118,0.221,1312,22.534,7.571428571428571,0.13,0.667
2020-09-29,Wyoming,5821,1005.773,115,19.87,0.388,50,8.639,0.14285714285714285,0.025,-0.2
2020-09-30,Alabama,154701,3155.112,1078.2857142857142,21.992,0.244,2540,51.803,7.428571428571429,0.152,-0.427
2020-09-30,Alaska,8707,1190.221,118.85714285714286,16.247,0.462,52,7.108,1.4285714285714286,0.195,1.125
2020-09-30,Arizona,218511,3002.054,461,6.334,-0.399,5654,77.679,18.285714285714285,0.251,-0.14
2020-09-30,Arkansas,83697,2773.441,819.1428571428571,27.144,-0.002,1369,45.364,20,0.663,0.861
2020-09-30,California,821126,2078.157,3253.5714285714284,8.234,-0.09,15898,40.236,83.57142857142857,0.212,-0.02
2020-09-30,Colorado,71090,1234.472,557.7142857142857,9.685,-0.052,2061,35.789,3.2857142857142856,0.057,-0.143
2020-09-30,Connecticut,57550,1614.176,176.42857142857142,4.949,0.074,4508,126.441,1.5714285714285714,0.044,0.059
2020-09-30,Delaware,20613,2116.837,111.85714285714286,11.487,0.31,636,65.314,1,0.103,-0.176
2020-09-30,District of Columbia,15326,2171.594,39.42857142857143,5.587,-0.099,627,88.842,0.8571428571428571,0.121,0.182
2020-09-30,Florida,706508,3289.49,2288.1428571428573,10.654,-0.17,14316,66.655,99.85714285714286,0.465,0.029
2020-09-30,Georgia,301485,2839.531,1241.142857142857,11.69,-0.167,6861,64.62,34.42857142857143,0.324,-0.293
2020-09-30,Hawaii,12555,886.733,105,7.416,-0.043,135,9.535,2,0.141,-0.192
2020-09-30,Idaho,42549,2380.943,502.7142857142857,28.131,0.443,469,26.244,2.142857142857143,0.12,-0.29
2020-09-30,Illinois,296935,2343.27,2086.285714285714,16.464,0.119,8935,70.511,24.714285714285715,0.195,0.224
2020-09-30,Indiana,122295,1816.563,959.5714285714286,14.253,0.209,3632,53.95,14.571428571428571,0.216,0.677
2020-09-30,Iowa,89248,2828.717,898.8571428571429,28.489,0.003,1358,43.042,8.571428571428571,0.272,0.175
2020-09-30,Kansas,60957,2092.359,657.4285714285714,22.566,0.017,678,23.272,7,0.24,0.12
2020-09-30,Kentucky,72830,1630.155,748.5714285714286,16.755,0.077,1208,27.039,6.714285714285714,0.15,0.08
2020-09-30,Louisiana,167458,3602.182,512.7142857142857,11.029,-0.103,5511,118.547,14.857142857142858,0.32,-0.075
2020-09-30,Maine,5391,401.053,31.428571428571427,2.338,-0.042,141,10.489,0.14285714285714285,0.011,-0.111
2020-09-30,Maryland,125217,2071.181,489.14285714285717,8.091,0.005,3949,65.319,6.714285714285714,0.111,0
2020-09-30,Massachusetts,132116,1916.807,514.8571428571429,7.47,0.28,9456,137.193,15.571428571428571,0.226,0.064
2020-09-30,Michigan,138074,1382.557,968.8571428571429,9.701,0.231,7084,70.933,10.142857142857142,0.102,0.026
2020-09-30,Minnesota,99187,1758.75,1005,17.82,0.119,2089,37.041,7.428571428571429,0.132,0
2020-09-30,Mississippi,98190,3299.23,516.7142857142857,17.362,0.083,2969,99.76,14.142857142857142,0.475,-0.124
2020-09-30,Missouri,130065,2119.21,1420.142857142857,23.139,-0.107,2157,35.145,17.428571428571427,0.284,-0.348
2020-09-30,Montana,13179,1233.091,306.42857142857144,28.671,0.385,180,16.842,2.142857142857143,0.2,-0.29
2020-09-30,Nebraska,45564,2355.449,469.42857142857144,24.267,0.149,493,25.486,2.2857142857142856,0.118,-0.207
2020-09-30,Nevada,80084,2599.998,453.85714285714283,14.735,0.255,1600,51.945,6.285714285714286,0.204,-0.239
2020-09-30,New Hampshire,8266,607.923,37,2.721,0.137,439,32.286,0.14285714285714285,0.011,0.143
2020-09-30,New Jersey,207062,2331.204,611.8571428571429,6.889,0.339,16122,181.509,5.714285714285714,0.064,0.343
2020-09-30,New Mexico,29435,1403.786,206.85714285714286,9.865,0.527,877,41.825,2.857142857142857,0.136,-0.156
2020-09-30,New York,463369,2381.924,966.4285714285714,4.968,0.224,32757,168.386,9.428571428571429,0.048,1.028
2020-09-30,North Carolina,211004,2011.845,1939,18.488,0.572,3565,33.991,31.428571428571427,0.3,0.29
2020-09-30,North Dakota,21849,2867.09,409.2857142857143,53.708,0.082,250,32.806,6.285714285714286,0.825,0.545
2020-09-30,Ohio,153987,1317.355,1033.4285714285713,8.841,0.16,4804,41.098,16.714285714285715,0.143,-0.108
2020-09-30,Oklahoma,87199,2203.681,1005.4285714285714,25.409,-0.106,1031,26.055,8.714285714285714,0.22,0.283
2020-09-30,Oregon,33554,795.545,291.57142857142856,6.913,0.231,560,13.277,3.142857142857143,0.075,0.208
2020-09-30,Pennsylvania,164135,1282.105,966,7.546,0.233,8216,64.178,11.285714285714286,0.088,-0.525
2020-09-30,Rhode Island,24748,2336.125,81.57142857142857,7.7,-0.3,1114,105.158,1.7142857142857142,0.162,-0.321
2020-09-30,South Carolina,147942,2873.378,893.7142857142857,17.358,-0.173,3378,65.609,16.571428571428573,0.322,-0.102
2020-09-30,South Dakota,22389,2530.806,393.57142857142856,44.488,0.175,223,25.207,3,0.339,0.647
2020-09-30,Tennessee,193357,2831.338,1327,19.431,-0.039,2429,35.568,25.285714285714285,0.37,0.394
2020-09-30,Texas,784027,2703.925,4353.714285714285,15.015,-0.359,16102,55.532,92.42857142857143,0.319,-0.008
2020-09-30,Utah,73053,2278.664,1015,31.66,0.15,460,14.348,2.2857142857142856,0.071,0.643
2020-09-30,Vermont,1752,280.774,4.285714285714286,0.687,0.37,58,9.295,0,0,0
2020-09-30,Virginia,148271,1737.106,811.5714285714286,9.508,-0.088,3208,37.584,17,0.199,-0.406
2020-09-30,Washington,91560,1202.381,502.57142857142856,6.6,0.057,2222,29.18,6.714285714285714,0.088,-0.217
2020-09-30,West Virginia,15848,884.302,192,10.713,0.027,350,19.53,4.428571428571429,0.247,0.056
2020-09-30,Wisconsin,129172,2218.522,2413.714285714286,41.455,0.226,1338,22.98,9.857142857142858,0.169,1
2020-09-30,Wyoming,5948,1027.716,111.28571428571429,19.228,0.289,50,8.639,0,0,-0.364
2020-10-01,Alabama,155744,3176.384,1076.857142857143,21.962,0.169,2548,51.966,6,0.122,-0.562
2020-10-01,Alaska,8838,1208.128,117.57142857142857,16.072,0.363,53,7.245,1.4285714285714286,0.195,0.889
2020-10-01,Arizona,219214,3011.712,480.2857142857143,6.598,-0.197,5674,77.953,16.285714285714285,0.224,-0.224
2020-10-01,Arkansas,84821,2810.686,824.5714285714286,27.324,-0.011,1384,45.861,19.714285714285715,0.653,0.667
2020-10-01,California,824307,2086.208,3233.285714285714,8.183,-0.085,15989,40.466,85.71428571428571,0.217,0.031
2020-10-01,Colorado,71723,1245.464,568.2857142857143,9.868,-0.037,2064,35.841,3.142857142857143,0.055,-0.121
2020-10-01,Connecticut,57742,1619.561,181.42857142857142,5.089,0.168,4511,126.526,1.7142857142857142,0.048,0.056
2020-10-01,Delaware,20787,2134.706,120,12.323,0.332,636,65.314,0.8571428571428571,0.088,-0.278
2020-10-01,District of Columbia,15358,2176.128,36,5.101,-0.198,628,88.983,1,0.142,0.556
2020-10-01,Florida,709136,3301.726,2300.5714285714284,10.711,-0.133,14443,67.246,92.71428571428571,0.432,-0.084
2020-10-01,Georgia,303010,2853.894,1239.4285714285713,11.674,-0.142,6903,65.016,33.714285714285715,0.318,-0.298
2020-10-01,Hawaii,12660,894.149,107.42857142857143,7.587,0.078,138,9.747,2.142857142857143,0.151,-0.083
2020-10-01,Idaho,42915,2401.424,481.14285714285717,26.924,0.283,473,26.468,2.142857142857143,0.12,-0.267
2020-10-01,Illinois,299111,2360.442,2070.1428571428573,16.337,0.094,8956,70.677,23.285714285714285,0.184,0.083
2020-10-01,Indiana,123459,1833.853,996.8571428571429,14.807,0.242,3645,54.143,13.857142857142858,0.206,0.351
2020-10-01,Iowa,90483,2867.86,927.1428571428571,29.386,0.059,1366,43.295,9,0.285,0.321
2020-10-01,Kansas,61103,2097.371,663.1428571428571,22.762,0.05,678,23.272,6.428571428571429,0.221,-0.037
2020-10-01,Kentucky,73619,1647.815,769.8571428571429,17.232,0.118,1225,27.419,8.428571428571429,0.189,0.435
2020-10-01,Louisiana,168009,3614.034,509,10.949,-0.131,5519,118.719,13.714285714285714,0.295,-0.134
2020-10-01,Maine,5431,404.029,30.857142857142858,2.296,-0.142,142,10.564,0.2857142857142857,0.021,0
2020-10-01,Maryland,125997,2084.083,529.1428571428571,8.752,0.13,3949,65.319,5.714285714285714,0.095,-0.145
2020-10-01,Massachusetts,132870,1927.747,553.8571428571429,8.036,0.352,9480,137.541,16.857142857142858,0.245,0.147
2020-10-01,Michigan,139064,1392.47,952,9.533,0.188,7103,71.123,11.857142857142858,0.119,0.268
2020-10-01,Minnesota,100253,1777.651,1027,18.21,0.143,2102,37.272,8.857142857142858,0.157,0.302
2020-10-01,Mississippi,98886,3322.616,510.85714285714283,17.165,0.059,2979,100.096,15,0.504,0.109
2020-10-01,Missouri,131778,2147.121,1470.4285714285713,23.958,-0.058,2184,35.585,18.428571428571427,0.3,-0.313
2020-10-01,Montana,13626,1274.914,320.7142857142857,30.008,0.351,181,16.935,2.2857142857142856,0.214,-0.207
2020-10-01,Nebraska,46185,2387.552,493.42857142857144,25.508,0.229,497,25.693,2.7142857142857144,0.14,-0.071
2020-10-01,Nevada,80507,2613.731,452.7142857142857,14.698,0.244,1603,52.043,5.428571428571429,0.176,-0.286
2020-10-01,New Hampshire,8317,611.674,39,2.868,0.181,441,32.433,0.42857142857142855,0.032,0.429
2020-10-01,New Jersey,207676,2338.117,619,6.969,0.357,16127,181.566,5.142857142857143,0.058,0.049
2020-10-01,New Mexico,29661,1414.565,205.28571428571428,9.79,0.399,882,42.064,3.2857142857142856,0.157,0
2020-10-01,New York,464752,2389.033,1027.857142857143,5.284,0.288,32768,168.442,10.285714285714286,0.053,1.324
2020-10-01,North Carolina,213218,2032.955,1997.4285714285713,19.045,0.565,3601,34.334,31.571428571428573,0.301,0.274
2020-10-01,North Dakota,22221,2915.904,395.2857142857143,51.871,0.014,259,33.987,6.285714285714286,0.825,0.378
2020-10-01,Ohio,155314,1328.708,1081.4285714285713,9.252,0.229,4817,41.209,14.571428571428571,0.125,-0.232
2020-10-01,Oklahoma,88369,2233.249,1017.8571428571429,25.723,-0.101,1035,26.156,7.714285714285714,0.195,0.052
2020-10-01,Oregon,33865,802.919,285.14285714285717,6.761,0.108,561,13.301,3,0.071,0.077
2020-10-01,Pennsylvania,165078,1289.472,979.5714285714286,7.652,0.268,8234,64.318,12,0.094,-0.492
2020-10-01,Rhode Island,24914,2351.795,86.14285714285714,8.132,-0.265,1117,105.441,1.5714285714285714,0.148,-0.357
2020-10-01,South Carolina,148323,2880.778,802.2857142857143,15.582,-0.226,3400,66.036,17.285714285714285,0.336,0
2020-10-01,South Dakota,23136,2615.245,434.14285714285717,49.075,0.26,236,26.677,3.7142857142857144,0.42,0.375
2020-10-01,Tennessee,194601,2849.554,1354.2857142857142,19.831,0.006,2473,36.212,26.571428571428573,0.389,0.261
2020-10-01,Texas,788066,2717.855,4241,14.626,-0.381,16220,55.939,90.42857142857143,0.312,-0.066
2020-10-01,Utah,74099,2311.29,990.2857142857143,30.889,0.066,460,14.348,2.2857142857142856,0.071,0.643
2020-10-01,Vermont,1755,281.255,4.428571428571429,0.71,0.462,58,9.295,0,0,0
2020-10-01,Virginia,148721,1742.378,747,8.752,-0.133,3228,37.818,16.428571428571427,0.192,-0.39
2020-10-01,Washington,92166,1210.339,509.85714285714283,6.696,0.021,2227,29.245,7.428571428571429,0.098,0
2020-10-01,West Virginia,16024,894.123,188.28571428571428,10.506,0.033,354,19.753,4.142857142857143,0.231,-0.053
2020-10-01,Wisconsin,132176,2270.116,2490.4285714285716,42.773,0.234,1358,23.324,11.857142857142858,0.204,1.143
2020-10-01,Wyoming,6083,1051.042,111.14285714285714,19.204,0.189,53,9.158,0.42857142857142855,0.074,0.25
2020-10-02,Alabama,156698,3195.841,862.8571428571429,17.598,-0.225,2550,52.007,8.428571428571429,0.172,-0.057
2020-10-02,Alaska,8964,1225.352,118.71428571428571,16.228,0.369,53,7.245,0.7142857142857143,0.098,-0.077
2020-10-02,Arizona,219778,3019.461,487.2857142857143,6.695,0.261,5693,78.214,15,0.206,-0.2
2020-10-02,Arkansas,85779,2842.431,833.2857142857143,27.612,-0.005,1391,46.093,17.857142857142858,0.592,0.32
2020-10-02,California,828365,2096.478,3232.714285714286,8.182,-0.069,16074,40.681,77.28571428571429,0.196,-0.127
2020-10-02,Colorado,72454,1258.158,564,9.794,-0.066,2069,35.928,3.4285714285714284,0.06,-0.031
2020-10-02,Connecticut,58297,1635.128,244.28571428571428,6.852,0.609,4513,126.582,1.7142857142857142,0.048,0.187
2020-10-02,Delaware,20937,2150.11,121.71428571428571,12.499,0.183,642,65.93,1.5714285714285714,0.161,0
2020-10-02,District of Columbia,15423,2185.338,37.142857142857146,5.263,-0.16,629,89.125,0.8571428571428571,0.121,0.182
2020-10-02,Florida,711796,3314.111,2273.8571428571427,10.587,-0.127,14553,67.759,91.28571428571429,0.425,-0.073
2020-10-02,Georgia,304406,2867.042,1188.142857142857,11.191,-0.161,6945,65.411,32.57142857142857,0.307,-0.296
2020-10-02,Hawaii,12754,900.788,102.14285714285714,7.214,0.034,141,9.959,2.142857142857143,0.151,0.571
2020-10-02,Idaho,43528,2435.726,471.42857142857144,26.38,0.149,478,26.748,2.857142857142857,0.16,0.038
2020-10-02,Illinois,301540,2379.611,2023.5714285714287,15.969,0.028,9007,71.079,25.857142857142858,0.204,0.126
2020-10-02,Indiana,124959,1856.134,1043.2857142857142,15.497,0.268,3656,54.306,12.857142857142858,0.191,0.244
2020-10-02,Iowa,91483,2899.555,921.7142857142857,29.214,0.042,1377,43.644,9.285714285714286,0.294,0.309
2020-10-02,Kansas,62424,2142.714,653.1428571428571,22.419,0.028,699,23.993,9.285714285714286,0.319,0.6
2020-10-02,Kentucky,74566,1669.012,773.7142857142857,17.318,0.084,1232,27.576,7.571428571428571,0.169,0.111
2020-10-02,Louisiana,168826,3631.609,524.8571428571429,11.29,-0.041,5545,119.278,14.428571428571429,0.31,-0.027
2020-10-02,Maine,5468,406.781,33.285714285714285,2.476,0.013,142,10.564,0.2857142857142857,0.021,0
2020-10-02,Maryland,126711,2095.893,551.5714285714286,9.123,0.173,3950,65.336,4.714285714285714,0.078,-0.273
2020-10-02,Massachusetts,133631,1938.788,592.8571428571429,8.601,0.43,9490,137.686,16.714285714285715,0.242,0.117
2020-10-02,Michigan,140057,1402.413,944.8571428571429,9.461,0.124,7110,71.194,11.714285714285714,0.117,0.112
2020-10-02,Minnesota,101419,1798.327,1025.4285714285713,18.183,0.125,2112,37.449,9.428571428571429,0.167,0.431
2020-10-02,Mississippi,99558,3345.195,503.7142857142857,16.925,-0.021,2999,100.768,15,0.504,0.028
2020-10-02,Missouri,133725,2178.844,1454.4285714285713,23.698,-0.074,2207,35.96,18.857142857142858,0.307,-0.268
2020-10-02,Montana,14044,1314.024,341.14285714285717,31.919,0.385,186,17.403,2.2857142857142856,0.214,-0.258
2020-10-02,Nebraska,46977,2428.495,545,28.174,0.374,498,25.744,2.142857142857143,0.111,-0.333
2020-10-02,Nevada,81285,2638.99,479.2857142857143,15.56,0.208,1611,52.303,5.428571428571429,0.176,-0.167
2020-10-02,New Hampshire,8534,627.633,64.14285714285714,4.717,0.974,442,32.507,0.5714285714285714,0.042,0.571
2020-10-02,New Jersey,208416,2346.448,646.4285714285714,7.278,0.391,16131,181.611,4.857142857142857,0.055,-0.047
2020-10-02,New Mexico,30000,1430.732,216.14285714285714,10.308,0.329,887,42.302,3.142857142857143,0.15,-0.065
2020-10-02,New York,466353,2397.263,1126.7142857142858,5.792,0.383,32789,168.55,11.571428571428571,0.059,1.667
2020-10-02,North Carolina,215035,2050.279,1482.4285714285713,14.134,-0.201,3628,34.592,28.714285714285715,0.274,0.03
2020-10-02,North Dakota,22697,2978.367,401.2857142857143,52.658,0.058,267,35.037,6.428571428571429,0.844,0.238
2020-10-02,Ohio,156809,1341.498,1130.7142857142858,9.673,0.256,4905,41.962,24.428571428571427,0.209,0.338
2020-10-02,Oklahoma,89559,2263.322,1005.5714285714286,25.413,-0.115,1044,26.384,7.285714285714286,0.184,-0.049
2020-10-02,Oregon,34180,810.387,264.57142857142856,6.273,-0.063,566,13.42,3,0.071,0
2020-10-02,Pennsylvania,166270,1298.783,1031.2857142857142,8.056,0.314,8254,64.474,13.857142857142858,0.108,-0.342
2020-10-02,Rhode Island,25076,2367.087,127.85714285714286,12.069,0.588,1118,105.535,1.5714285714285714,0.148,-0.308
2020-10-02,South Carolina,149185,2897.52,754.7142857142857,14.658,-0.303,3409,66.211,16,0.311,-0.063
2020-10-02,South Dakota,23522,2658.878,424,47.928,0.197,237,26.79,3,0.339,0.12
2020-10-02,Tennessee,195680,2865.354,1273,18.641,-0.017,2489,36.447,23.285714285714285,0.341,0.062
2020-10-02,Texas,793962,2738.189,4616.857142857143,15.922,-0.327,16307,56.239,95.71428571428571,0.33,0.115
2020-10-02,Utah,75175,2344.853,948.2857142857143,29.579,-0.017,474,14.785,3.7142857142857144,0.116,0.833
2020-10-02,Vermont,1768,283.338,5.285714285714286,0.847,0.375,58,9.295,0,0,0
2020-10-02,Virginia,149687,1753.695,750.5714285714286,8.794,-0.083,3250,38.076,16.285714285714285,0.191,-0.376
2020-10-02,Washington,92727,1217.706,511.14285714285717,6.712,0.003,2239,29.403,6.571428571428571,0.086,-0.243
2020-10-02,West Virginia,16307,909.914,193.42857142857142,10.793,0.066,355,19.809,3.5714285714285716,0.199,-0.2
2020-10-02,Wisconsin,134996,2318.549,2520.1428571428573,43.283,0.247,1364,23.427,11.285714285714286,0.194,0.911
2020-10-02,Wyoming,6214,1073.677,113.42857142857143,19.599,0.178,53,9.158,0.42857142857142855,0.074,0.25
2020-10-03,Alabama,158380,3230.145,969.8571428571429,19.78,-0.086,2558,52.17,8.142857142857142,0.166,-0.099
2020-10-03,Alaska,9111,1245.446,123.85714285714286,16.931,0.37,54,7.382,0.8571428571428571,0.117,0
2020-10-03,Arizona,220403,3028.047,511,7.02,0.092,5705,78.379,11.714285714285714,0.161,-0.44
2020-10-03,Arkansas,86525,2867.151,824.2857142857143,27.314,0.031,1407,46.623,17.428571428571427,0.578,0.162
2020-10-03,California,831495,2104.399,3182.8571428571427,8.055,-0.077,16122,40.803,76.28571428571429,0.193,-0.054
2020-10-03,Colorado,72929,1266.406,565.1428571428571,9.814,-0.075,2071,35.963,3.4285714285714284,0.06,-0.031
2020-10-03,Connecticut,58297,1635.128,244.28571428571428,6.852,0.609,4513,126.582,1.7142857142857142,0.048,0.187
2020-10-03,Delaware,21125,2169.417,138.42857142857142,14.216,0.367,645,66.238,1.7142857142857142,0.176,0
2020-10-03,District of Columbia,15473,2192.423,36.857142857142854,5.222,-0.172,629,89.125,0.7142857142857143,0.101,0
2020-10-03,Florida,714583,3327.087,2272.714285714286,10.582,-0.088,14627,68.103,86.57142857142857,0.403,-0.174
2020-10-03,Georgia,305941,2881.5,1198.2857142857142,11.286,-0.116,6972,65.666,30.571428571428573,0.288,-0.298
2020-10-03,Hawaii,12887,910.181,103,7.275,0.017,152,10.735,3.142857142857143,0.222,0.611
2020-10-03,Idaho,43702,2445.462,470.14285714285717,26.308,0.18,480,26.86,2.857142857142857,0.16,0.038
2020-10-03,Illinois,303807,2397.501,2017.7142857142858,15.923,0.037,9033,71.284,26.571428571428573,0.21,0.163
2020-10-03,Indiana,126414,1877.746,1085,16.117,0.301,3669,54.499,13.142857142857142,0.195,0.222
2020-10-03,Iowa,92302,2925.514,913.4285714285714,28.951,0.044,1381,43.771,9.571428571428571,0.303,0.321
2020-10-03,Kansas,62446,2143.47,656.2857142857143,22.527,0.036,698,23.959,9.142857142857142,0.314,0.578
2020-10-03,Kentucky,75576,1691.619,791.1428571428571,17.708,0.114,1239,27.733,7.714285714285714,0.173,0.109
2020-10-03,Louisiana,168826,3631.609,524.8571428571429,11.29,-0.041,5545,119.278,14.428571428571429,0.31,-0.027
2020-10-03,Maine,5486,408.12,32.285714285714285,2.402,0.004,142,10.564,0.2857142857142857,0.021,0.125
2020-10-03,Maryland,127194,2103.882,552.2857142857143,9.135,0.2,3957,65.452,4.571428571428571,0.076,-0.304
2020-10-03,Massachusetts,134303,1948.537,607.5714285714286,8.815,0.481,9507,137.932,16.571428571428573,0.24,0.194
2020-10-03,Michigan,141236,1414.219,980.5714285714286,9.819,0.096,7125,71.344,11.571428571428571,0.116,0.086
2020-10-03,Minnesota,102840,1823.523,1018.4285714285714,18.058,0.028,2126,37.697,10,0.177,0.604
2020-10-03,Mississippi,100167,3365.658,498.57142857142856,16.752,-0.028,3011,101.171,14.285714285714286,0.48,-0.018
2020-10-03,Missouri,134826,2196.783,1412.4285714285713,23.013,-0.113,2220,36.172,14.571428571428571,0.237,-0.505
2020-10-03,Montana,14490,1355.754,363.85714285714283,34.044,0.454,186,17.403,2.142857142857143,0.2,0
2020-10-03,Nebraska,47403,2450.517,543.8571428571429,28.115,0.359,503,26.003,2.7142857142857144,0.14,-0.235
2020-10-03,Nevada,81829,2656.651,480.7142857142857,15.607,0.144,1623,52.692,5.714285714285714,0.186,-0.242
2020-10-03,New Hampshire,8597,632.267,68,5.001,1.322,442,32.507,0.42857142857142855,0.032,0.25
2020-10-03,New Jersey,209363,2357.11,674.5714285714286,7.595,0.333,16135,181.656,4.571428571428571,0.051,-0.152
2020-10-03,New Mexico,30296,1444.848,229.14285714285714,10.928,0.357,890,42.445,2.857142857142857,0.136,-0.1
2020-10-03,New York,468081,2406.146,1229.857142857143,6.322,0.503,32794,168.576,11.571428571428571,0.059,1.146
2020-10-03,North Carolina,217049,2069.482,1544,14.721,-0.199,3647,34.773,27,0.257,-0.044
2020-10-03,North Dakota,23137,3036.105,393.42857142857144,51.627,-0.007,274,35.955,6.285714285714286,0.825,0.214
2020-10-03,Ohio,157966,1351.396,1136.7142857142858,9.725,0.231,4925,42.133,26.428571428571427,0.226,0.422
2020-10-03,Oklahoma,90748,2293.37,1034,26.131,-0.061,1051,26.561,6.714285714285714,0.17,-0.206
2020-10-03,Oregon,34512,818.259,275.85714285714283,6.54,-0.025,572,13.562,3.2857142857142856,0.078,0.034
2020-10-03,Pennsylvania,166270,1298.783,904.7142857142857,7.067,0.116,8271,64.607,13.428571428571429,0.105,-0.353
2020-10-03,Rhode Island,25076,2367.087,127.85714285714286,12.069,0.588,1118,105.535,1.5714285714285714,0.148,-0.308
2020-10-03,South Carolina,150891,2930.654,802.5714285714286,15.588,-0.3,3442,66.852,17,0.33,-0.113
2020-10-03,South Dakota,23986,2711.327,407.57142857142856,46.071,0.061,248,28.033,4.285714285714286,0.484,0.48
2020-10-03,Tennessee,196870,2882.779,1237.857142857143,18.126,-0.057,2534,37.106,26.714285714285715,0.391,0.205
2020-10-03,Texas,799411,2756.981,4967,17.13,-0.271,16440,56.698,92.57142857142857,0.319,-0.03
2020-10-03,Utah,76231,2377.792,953.5714285714286,29.744,0.002,476,14.847,4,0.125,1.333
2020-10-03,Vermont,1778,284.941,5.571428571428571,0.893,0.278,58,9.295,0,0,0
2020-10-03,Virginia,150803,1766.77,770.7142857142857,9.029,-0.062,3270,38.31,18,0.211,-0.174
2020-10-03,Washington,93160,1223.392,520.8571428571429,6.84,0.005,2238,29.39,6,0.079,-0.329
2020-10-03,West Virginia,16468,918.898,187.14285714285714,10.442,0.02,357,19.92,3.5714285714285716,0.199,0.032
2020-10-03,Wisconsin,138018,2370.452,2538.4285714285716,43.597,0.214,1383,23.753,13.142857142857142,0.226,1.02
2020-10-03,Wyoming,6365,1099.767,128.57142857142858,22.215,0.311,53,9.158,0.42857142857142855,0.074,0.25
2020-10-04,Alabama,159169,3246.237,978.2857142857143,19.952,-0.069,2558,52.17,8,0.163,-0.125
2020-10-04,Alaska,9300,1271.282,134.42857142857142,18.376,0.432,54,7.382,0.2857142857142857,0.039,-0.471
2020-10-04,Arizona,220757,3032.911,502.85714285714283,6.909,0.093,5706,78.393,11.857142857142858,0.163,-0.4
2020-10-04,Arkansas,87013,2883.322,824.4285714285714,27.319,0.046,1425,47.22,16.714285714285715,0.554,-0.075
2020-10-04,California,834636,2112.349,3276.714285714286,8.293,-0.029,16150,40.873,77.42857142857143,0.196,-0.08
2020-10-04,Colorado,73389,1274.394,559.5714285714286,9.717,-0.073,2077,36.067,4.142857142857143,0.072,0.125
2020-10-04,Connecticut,58297,1635.128,244.28571428571428,6.852,0.609,4513,126.582,1.7142857142857142,0.048,0.187
2020-10-04,Delaware,21243,2181.535,140.42857142857142,14.421,0.412,645,66.238,1.7142857142857142,0.176,0
2020-10-04,District of Columbia,15519,2198.94,38.42857142857143,5.445,-0.086,631,89.409,1,0.142,0.273
2020-10-04,Florida,716451,3335.784,2270.714285714286,10.572,-0.054,14670,68.303,91.28571428571429,0.425,-0.131
2020-10-04,Georgia,306778,2889.383,1208.142857142857,11.379,-0.083,6999,65.92,30,0.283,-0.367
2020-10-04,Hawaii,12957,915.125,99,6.992,-0.05,155,10.947,3.4285714285714284,0.242,0.632
2020-10-04,Idaho,43964,2460.123,494.7142857142857,27.683,0.266,482,26.972,3.142857142857143,0.176,0.208
2020-10-04,Illinois,305218,2408.636,1992.4285714285713,15.723,0.004,9050,71.418,27.285714285714285,0.215,0.193
2020-10-04,Indiana,127501,1893.893,1111.4285714285713,16.509,0.298,3674,54.573,13.428571428571429,0.199,0.247
2020-10-04,Iowa,92744,2939.523,874.2857142857143,27.711,-0.015,1387,43.961,10.142857142857142,0.321,0.345
2020-10-04,Kansas,62479,2144.602,643,22.071,-0.01,698,23.959,8.857142857142858,0.304,0.5
2020-10-04,Kentucky,76086,1703.034,814.4285714285714,18.229,0.146,1242,27.8,7.571428571428571,0.169,0.053
2020-10-04,Louisiana,169719,3650.818,520.5714285714286,11.198,-0.045,5577,119.967,16,0.344,0.123
2020-10-04,Maine,5519,410.575,33,2.455,0.102,142,10.564,0.2857142857142857,0.021,0.125
2020-10-04,Maryland,127785,2113.658,555.7142857142857,9.192,0.201,3958,65.468,3.2857142857142856,0.054,-0.524
2020-10-04,Massachusetts,134947,1957.881,615,8.923,0.387,9510,137.976,15.142857142857142,0.22,0.119
2020-10-04,Michigan,141287,1414.729,982.5714285714286,9.839,0.098,7125,71.344,11.571428571428571,0.116,0.1
2020-10-04,Minnesota,103879,1841.946,1013.2857142857143,17.967,0.056,2133,37.822,10.428571428571429,0.185,0.6
2020-10-04,Mississippi,100488,3376.444,518.4285714285714,17.419,0.038,3013,101.238,13.428571428571429,0.451,-0.129
2020-10-04,Missouri,135691,2210.877,1368,22.289,-0.138,2220,36.172,14.714285714285714,0.24,-0.518
2020-10-04,Montana,14738,1378.958,373.14285714285717,34.913,0.449,187,17.497,2,0.187,-0.087
2020-10-04,Nebraska,47807,2471.402,534.8571428571429,27.65,0.256,504,26.054,2.7142857142857144,0.14,-0.257
2020-10-04,Nevada,82134,2666.553,473.42857142857144,15.37,0.14,1623,52.692,5.428571428571429,0.176,-0.25
2020-10-04,New Hampshire,8645,635.797,67.57142857142857,4.97,1.069,443,32.58,0.5714285714285714,0.042,0.375
